1.437746900721624810e+00 -1.760732139952766585e-16 7.556955131275894244e-01
2.275610075976607430e-02 -2.786818595652216543e-18 2.923878767950629717e-03
1.041357592837189791e-04 -1.275295242835858660e-20 -1.430628251501432749e-05
6.513228604828430154e-07 -7.976404563018123125e-23 5.187393622610456679e-07
1.734679766705792563e-08 -2.124370023841927675e-24 -2.044144677059497762e-08
-1.890852313457290387e-10 2.315626233335839253e-26 -3.690208645609623199e-10
2.895005080948490700e-10 -3.545358705898895291e-26 1.646669461857119153e-10
2.012667946004812329e-12 -2.464807357821271860e-28 -9.956257807171628617e-13
8.698667665402287574e-13 -1.065279551328142932e-28 1.544950399873587440e-11
-5.316915188945080467e-12 6.511343167479536826e-28 -1.896112698643403630e-12
6.026752637279365980e-13 -7.380643326497035467e-29 -1.001998361922811943e-12
-3.584324570763190858e-14 4.389531612690358293e-30 -2.257259175479705440e-14
8.007631449443261311e-13 -9.806520223312368229e-29 -1.490036039866847889e-13
-2.465473477340803108e-15 3.019334202408101484e-31 -6.808130852032900367e-15
2.409159644664208289e-15 -2.950369647473003599e-31 3.738247007946969080e-15
4.873678111110246673e-16 -5.968534298845673741e-32 2.018279070280823735e-15
1.031683798470101639e-15 -1.263448261528588684e-31 3.637496750332456983e-15
-5.856079820689225839e-18 7.171629407958465496e-34 -2.741441138173285842e-17
-9.034023983933859703e-16 1.106348855534506073e-31 -3.433105579732027791e-15
-3.130499469595663213e-16 3.833756155172804436e-32 -1.161693452017159065e-15
1.337833535986152791e-21 -1.638373557637427402e-37 4.535720660964903059e-21
6.861911972506804305e-03 -8.403418533161348687e-19 2.547281777786836177e-02
2.037747769537803831e-04 -2.495521283434128796e-20 3.541608241387170794e-04
1.902734385293052347e-06 -2.330177574576744552e-22 3.461360712884000226e-06
5.290770013680401008e-08 -6.479324562278496951e-24 -7.017954104849482630e-09
4.539958194195085052e-10 -5.559845270783788982e-26 -1.048756124738471351e-09
-1.061924644609926148e-20 1.300482616957224684e-36 -2.486129206118486636e-20
-1.462870396771386692e-22 1.791499548973518383e-38 -6.052559856816234860e-22
-1.364227558723450772e-23 1.670696913099283250e-39 -7.356239590679815052e-24
1.730602133292320107e-24 -2.119376363134018890e-40 1.048773811970498699e-24
-1.525849210328501556e-38 1.868626351410333282e-54 -4.296768187063663950e-38
1.514711194421096621e-41 -1.854986215880685754e-57 1.015149578174327209e-39
4.763464630211760061e-40 -5.833561712240458056e-56 2.639547670612992098e-40
1.315083261820201976e-55 -1.610512507200372772e-71 5.095646954469442558e-56
7.975269865503475242e-56 -9.766888713125174529e-72 4.133197350174116910e-56
1.015278053280513351e-71 -1.243357018194536691e-87 5.576636226824924517e-72
8.671278318294215674e-05 -1.061925323701474372e-20 2.030078848884092949e-04
1.194539762748144589e-06 -1.462889296903730177e-22 4.942298305556848973e-06
1.132044706457264585e-07 -1.386354926254594763e-23 6.101885151063458068e-08
2.119057919264047648e-09 -2.595097498034566711e-25 -1.084375316172779411e-11
1.245931596808858410e-22 -1.525826141988570188e-38 3.508567583682126039e-22
-8.646780519073084248e-26 1.058925208561561921e-41 -8.269671119340701557e-24
-4.305017428965971201e-24 5.272125814656741185e-40 -2.375382807597193362e-24
-1.124014042282920291e-39 1.376520199078453350e-55 -4.424358904707216583e-40
-7.729564715541481141e-40 9.465986687690193144e-56 -4.008672816662624592e-40
-8.135968016262510194e-56 9.963687189081127276e-72 -4.463803682128378013e-56
-1.017408614502511512e-06 1.245966203175425785e-22 -2.864977693667483104e-06
1.191134157534744649e-09 -1.458718633379785255e-25 6.778208783940638403e-08
1.073348496000275017e-09 -1.314472799996359867e-25 1.438484756656275492e-09
9.256538331200807250e-24 -1.133599003848985102e-39 3.654107906600849188e-24
5.296278568366219286e-24 -6.486070596142417639e-40 2.741233281363141394e-24
-2.352431407138177286e-40 2.880897592965472907e-56 -1.073806639092889902e-40
-6.967150085553632710e-08 8.532298051452487087e-24 -2.672682376686205125e-08
-6.491039917766023403e-10 7.949231258429847432e-26 1.879535302719881168e-11
-2.412963361504093058e-24 2.955027857125827624e-40 -1.389996205156214018e-24
-2.698404727627368160e-10 3.304592712492965592e-26 9.559160965298155556e-10
