0.029636,-28.179892,13.462580,-4.642486,2.192603,9.827128,-1.851366
0.029979,-28.256481,13.367967,-4.655104,2.177193,9.823114,-1.872546
0.030320,-28.332460,13.273885,-4.667621,2.161870,9.819080,-1.893584
0.030662,-28.408521,13.179478,-4.680152,2.146495,9.814990,-1.914673
0.031006,-28.484927,13.084418,-4.692739,2.131013,9.810828,-1.935885
0.031358,-28.562943,12.987120,-4.705592,2.115166,9.806524,-1.957573
0.031797,-28.660055,12.865673,-4.721591,2.095386,9.801088,-1.984611
0.032231,-28.755846,12.745514,-4.737372,2.075817,9.795640,-2.011325
0.032572,-28.830960,12.651038,-4.749746,2.060430,9.791309,-2.032305
0.033089,-28.944639,12.507627,-4.768474,2.037073,9.784654,-2.064108
0.033429,-29.019211,12.413270,-4.780760,2.021705,9.780223,-2.085005
0.033949,-29.133008,12.268845,-4.799507,1.998183,9.773358,-2.116948
0.034296,-29.208804,12.172357,-4.811994,1.982469,9.768718,-2.138260
0.034638,-29.283319,12.077270,-4.824270,1.966982,9.764102,-2.159240
0.034977,-29.357077,11.982924,-4.836421,1.951616,9.759480,-2.180034
0.035331,-29.433961,11.884340,-4.849087,1.935560,9.754606,-2.201739
0.035676,-29.508737,11.788222,-4.861406,1.919906,9.749811,-2.222879
0.036015,-29.582086,11.693711,-4.873490,1.904513,9.745053,-2.243643
0.036351,-29.654632,11.600011,-4.885442,1.889253,9.740296,-2.264207
0.036688,-29.727303,11.505927,-4.897414,1.873929,9.735478,-2.284834
0.037023,-29.799379,11.412391,-4.909288,1.858696,9.730648,-2.305319
0.037377,-29.875416,11.313473,-4.921815,1.842585,9.725495,-2.326960
0.037717,-29.948293,11.218433,-4.933821,1.827106,9.720502,-2.347730
0.038058,-30.021236,11.123075,-4.945838,1.811576,9.715451,-2.368548
0.038396,-30.093432,11.028467,-4.957732,1.796167,9.710397,-2.389180
0.038735,-30.165695,10.933542,-4.969637,1.780707,9.705286,-2.409860
0.039074,-30.237821,10.838568,-4.981519,1.765239,9.700131,-2.430528
0.039433,-30.313855,10.738197,-4.994045,1.748892,9.694637,-2.452348
0.039770,-30.385295,10.643656,-5.005815,1.733495,9.689421,-2.472878
0.040106,-30.456346,10.549403,-5.017520,1.718144,9.684180,-2.493324
0.040441,-30.527061,10.455370,-5.029170,1.702829,9.678910,-2.513701
0.040778,-30.598092,10.360688,-5.040872,1.687409,9.673564,-2.534197
0.041117,-30.669386,10.265424,-5.052617,1.671893,9.668144,-2.554798
0.041456,-30.740542,10.170113,-5.064340,1.656370,9.662680,-2.575387
0.041800,-30.812605,10.073348,-5.076212,1.640610,9.657090,-2.596269
0.042139,-30.883479,9.977944,-5.087888,1.625072,9.651538,-2.616834
0.042478,-30.954213,9.882495,-5.099541,1.609527,9.645941,-2.637388
0.042817,-31.024806,9.787002,-5.111171,1.593974,9.640301,-2.657930
0.043158,-31.095704,9.690859,-5.122851,1.578316,9.634581,-2.678589
0.043504,-31.167447,9.593327,-5.134670,1.562431,9.628736,-2.699525
0.043923,-31.254123,9.475166,-5.148949,1.543187,9.621598,-2.724859
0.044262,-31.324065,9.379553,-5.160472,1.527615,9.615776,-2.745334
0.044612,-31.396171,9.280734,-5.172351,1.511520,9.609715,-2.766473
0.044950,-31.465677,9.185237,-5.183802,1.495967,9.603817,-2.786880
0.045287,-31.534797,9.090037,-5.195189,1.480462,9.597896,-2.807202
0.045622,-31.603385,8.995334,-5.206488,1.465038,9.591967,-2.827397
0.045958,-31.672077,8.900255,-5.217805,1.449553,9.585973,-2.847651
0.046295,-31.740773,8.804933,-5.229122,1.434028,9.579924,-2.867936
0.046634,-31.809763,8.708965,-5.240488,1.418398,9.573793,-2.888336
0.046972,-31.878367,8.613294,-5.251790,1.402817,9.567640,-2.908652
0.047358,-31.956574,8.503938,-5.264675,1.385006,9.560558,-2.931848
0.047700,-32.025881,8.406766,-5.276092,1.369180,9.554220,-2.952436
0.048048,-32.095904,8.308338,-5.287628,1.353149,9.547758,-2.973268
0.048479,-32.182643,8.186058,-5.301918,1.333234,9.539670,-2.999117
0.048826,-32.252275,8.087610,-5.313390,1.317200,9.533110,-3.019902
0.049165,-32.320371,7.991086,-5.324608,1.301480,9.526637,-3.040260
0.049516,-32.390509,7.891410,-5.336163,1.285246,9.519910,-3.061260
0.049932,-32.473261,7.773470,-5.349796,1.266037,9.511894,-3.086078
0.050270,-32.540497,7.677371,-5.360873,1.250386,9.505317,-3.106276
0.050609,-32.607775,7.580967,-5.371956,1.234685,9.498678,-3.126517
0.050946,-32.674481,7.485139,-5.382946,1.219078,9.492039,-3.146616
0.051296,-32.743816,7.385273,-5.394368,1.202813,9.485077,-3.167539
0.051636,-32.810833,7.288495,-5.405409,1.187051,9.478289,-3.187794
0.051986,-32.879667,7.188831,-5.416749,1.170819,9.471256,-3.208630
0.052325,-32.946193,7.092257,-5.427709,1.155091,9.464400,-3.228798
0.052666,-33.012942,6.995107,-5.438705,1.139268,9.457461,-3.249065
0.053005,-33.079168,6.898469,-5.449616,1.123529,9.450519,-3.269204
0.053346,-33.145615,6.801255,-5.460563,1.107696,9.443494,-3.289442
0.053686,-33.211724,6.704282,-5.471454,1.091903,9.436445,-3.309607
0.054027,-33.277728,6.607211,-5.482328,1.076093,9.429349,-3.329772
0.054367,-33.343534,6.510178,-5.493169,1.060290,9.422214,-3.349907
0.054707,-33.409188,6.413115,-5.503985,1.044481,9.415037,-3.370027
0.055045,-33.474322,6.316567,-5.514715,1.028757,9.407857,-3.390019
0.055392,-33.540999,6.217471,-5.525700,1.012617,9.400446,-3.410516
0.055732,-33.606193,6.120321,-5.536440,0.996795,9.393139,-3.430590
0.056074,-33.671643,6.022530,-5.547223,0.980868,9.385742,-3.450774
0.056425,-33.738618,5.922188,-5.558257,0.964526,9.378110,-3.471462
0.057104,-33.867736,5.727967,-5.579528,0.932894,9.363214,-3.511441
0.057839,-34.006813,5.517603,-5.602440,0.898632,9.346897,-3.554646
0.058199,-34.074666,5.414528,-5.613619,0.881845,9.338833,-3.575780
0.058551,-34.140822,5.313746,-5.624518,0.865431,9.330903,-3.596420
0.058902,-34.206633,5.213211,-5.635360,0.849057,9.322950,-3.616987
0.059252,-34.272144,5.112857,-5.646152,0.832713,9.314968,-3.637495
0.059863,-34.386001,4.937775,-5.664910,0.804198,9.300939,-3.673218
0.060228,-34.453798,4.833114,-5.676079,0.787152,9.292490,-3.694540
0.060660,-34.533805,4.709211,-5.689259,0.766973,9.282427,-3.719750
0.061006,-34.597688,4.609968,-5.699784,0.750809,9.274320,-3.739918
0.061345,-34.660136,4.512688,-5.710072,0.734965,9.266332,-3.759666
0.061686,-34.722777,4.414839,-5.720392,0.719029,9.258257,-3.779507
0.062028,-34.785476,4.316628,-5.730721,0.703034,9.250111,-3.799401
0.062368,-34.847623,4.219013,-5.740959,0.687136,9.241974,-3.819152
0.062708,-34.909611,4.121379,-5.751172,0.671234,9.233794,-3.838886
0.063049,-34.971613,4.023453,-5.761386,0.655285,9.225550,-3.858657
0.063569,-35.065868,3.874062,-5.776914,0.630955,9.212893,-3.888778
0.063912,-35.127851,3.775472,-5.787125,0.614898,9.204489,-3.908629
0.064255,-35.189628,3.676934,-5.797303,0.598849,9.196048,-3.928448
0.064595,-35.250729,3.579201,-5.807369,0.582932,9.187635,-3.948084
0.064936,-35.311882,3.481109,-5.817443,0.566956,9.179150,-3.967770
0.065275,-35.372489,3.383619,-5.827428,0.551078,9.170677,-3.987314
0.065614,-35.432936,3.286112,-5.837387,0.535197,9.162163,-4.006841
0.065955,-35.493561,3.188043,-5.847374,0.519225,9.153559,-4.026458
0.066302,-35.555121,3.088175,-5.857516,0.502960,9.144755,-4.046414
0.066645,-35.615754,2.989527,-5.867505,0.486894,9.136017,-4.066104
0.066983,-35.675508,2.892032,-5.877349,0.471015,9.127340,-4.085542
0.067522,-35.770209,2.736946,-5.892950,0.445757,9.113456,-4.116420
0.067887,-35.834088,2.631936,-5.903474,0.428654,9.103998,-4.137297
0.068227,-35.893455,2.534052,-5.913255,0.412712,9.095139,-4.156735
0.068571,-35.953364,2.434989,-5.923124,0.396578,9.086132,-4.176386
0.068909,-36.012029,2.337700,-5.932789,0.380733,9.077247,-4.195664
0.069249,-36.070903,2.239782,-5.942488,0.364785,9.068263,-4.215045
0.069588,-36.129449,2.142129,-5.952133,0.348881,9.059264,-4.234353
0.069929,-36.188158,2.043917,-5.961805,0.332885,9.050172,-4.253749
0.070270,-36.246701,1.945695,-5.971450,0.316888,9.041039,-4.273127
0.070612,-36.305241,1.847190,-5.981094,0.300845,9.031839,-4.292539
0.070953,-36.363451,1.748951,-5.990684,0.284845,9.022623,-4.311877
0.071429,-36.444462,1.611746,-6.004030,0.262499,9.009683,-4.338849
0.071819,-36.510586,1.499333,-6.014923,0.244191,8.999023,-4.360917
0.072158,-36.567881,1.401617,-6.024363,0.228276,8.989713,-4.380076
0.072497,-36.625012,1.303895,-6.033775,0.212361,8.980362,-4.399216
0.072836,-36.681975,1.206167,-6.043159,0.196444,8.970970,-4.418336
0.073176,-36.738932,1.108159,-6.052542,0.180482,8.961511,-4.437490
0.073514,-36.795403,1.010695,-6.061846,0.164608,8.952065,-4.456516
0.073854,-36.852026,0.912677,-6.071174,0.148644,8.942525,-4.475629
0.074192,-36.908164,0.815204,-6.080422,0.132769,8.932997,-4.494615
0.074532,-36.964450,0.717179,-6.089695,0.116804,8.923376,-4.513687
0.074873,-37.020765,0.618806,-6.098973,0.100783,8.913679,-4.532805
0.075239,-37.080983,0.513280,-6.108893,0.083596,8.903233,-4.553290
0.075662,-37.150332,0.391321,-6.120318,0.063733,8.891101,-4.576934
0.076002,-37.205888,0.293284,-6.129471,0.047766,8.881303,-4.595917
0.076345,-37.261739,0.194421,-6.138672,0.031665,8.871382,-4.615038
0.076686,-37.317108,0.096106,-6.147794,0.015653,8.861476,-4.634032
0.077096,-37.383478,-0.022146,-6.158728,-0.003607,8.849506,-4.656849
0.077440,-37.438930,-0.121286,-6.167863,-0.019753,8.839426,-4.675954
0.077780,-37.493595,-0.219325,-6.176869,-0.035721,8.829417,-4.694826
0.078119,-37.547936,-0.317088,-6.185821,-0.051643,8.819396,-4.713624
0.078454,-37.601461,-0.413680,-6.194639,-0.067375,8.809456,-4.732176
0.078789,-37.654818,-0.510271,-6.203430,-0.083106,8.799476,-4.750707
0.079125,-37.708160,-0.607135,-6.212218,-0.098882,8.789429,-4.769270
0.079495,-37.766722,-0.713826,-6.221865,-0.116258,8.778317,-4.789692
0.079834,-37.820199,-0.811577,-6.230675,-0.132179,8.768094,-4.808380
0.080172,-37.873354,-0.909050,-6.239432,-0.148054,8.757861,-4.826995
0.080514,-37.926936,-1.007618,-6.248260,-0.164107,8.747471,-4.845797
0.080852,-37.979747,-1.105082,-6.256960,-0.179981,8.737158,-4.864367
0.081189,-38.032239,-1.202266,-6.265608,-0.195809,8.726835,-4.882863
0.081526,-38.084523,-1.299375,-6.274221,-0.211625,8.716480,-4.901325
0.081941,-38.148710,-1.419019,-6.284796,-0.231111,8.703667,-4.924041
0.082279,-38.200796,-1.516459,-6.293377,-0.246980,8.693188,-4.942518
0.082629,-38.254538,-1.617327,-6.302230,-0.263408,8.682298,-4.961624
0.082967,-38.306273,-1.714753,-6.310753,-0.279276,8.671738,-4.980055
0.083392,-38.371080,-1.837245,-6.321430,-0.299226,8.658406,-5.003200
0.083791,-38.431677,-1.952237,-6.331413,-0.317954,8.645832,-5.024897
0.084136,-38.483861,-2.051625,-6.340010,-0.334141,8.634920,-5.043626
0.084484,-38.536331,-2.151897,-6.348654,-0.350472,8.623868,-5.062499
0.084828,-38.588009,-2.250992,-6.357168,-0.366611,8.612904,-5.081129
0.085166,-38.638580,-2.348290,-6.365499,-0.382458,8.602099,-5.099401
0.085507,-38.689474,-2.446539,-6.373884,-0.398459,8.591148,-5.117829
0.085847,-38.740013,-2.544434,-6.382210,-0.414403,8.580196,-5.136170
0.086185,-38.790094,-2.641768,-6.390460,-0.430255,8.569266,-5.154384
0.086524,-38.840000,-2.739090,-6.398682,-0.446106,8.558298,-5.172575
0.086861,-38.889695,-2.836331,-6.406869,-0.461943,8.547299,-5.190730
0.087219,-38.942145,-2.939322,-6.415510,-0.478717,8.535606,-5.209936
0.087652,-39.005339,-3.063907,-6.425921,-0.499008,8.521401,-5.233137
0.087995,-39.055209,-3.162613,-6.434137,-0.515084,8.510100,-5.251494
0.088332,-39.104002,-3.259521,-6.442175,-0.530867,8.498965,-5.269496
0.088667,-39.152344,-3.355865,-6.450139,-0.546558,8.487856,-5.287373
0.089002,-39.200513,-3.452195,-6.458075,-0.562247,8.476708,-5.305225
0.089340,-39.248952,-3.549401,-6.466055,-0.578078,8.465420,-5.323220
0.089677,-39.297078,-3.646316,-6.473983,-0.593863,8.454125,-5.341139
0.090024,-39.346415,-3.746025,-6.482111,-0.610102,8.442463,-5.359553
0.090361,-39.394182,-3.842907,-6.489981,-0.625881,8.431092,-5.377424
0.090697,-39.441605,-3.939429,-6.497793,-0.641601,8.419723,-5.395208
0.091033,-39.488886,-4.036002,-6.505583,-0.657329,8.408308,-5.412980
0.091530,-39.558445,-4.178705,-6.517042,-0.680571,8.391368,-5.439204
0.091876,-39.606648,-4.278039,-6.524983,-0.696749,8.379526,-5.457431
0.092220,-39.654400,-4.376805,-6.532850,-0.712835,8.367709,-5.475532
0.092566,-39.702230,-4.476099,-6.540730,-0.729006,8.355787,-5.493707
0.092905,-39.748922,-4.573387,-6.548422,-0.744851,8.344066,-5.511494
0.093350,-39.809919,-4.701021,-6.558471,-0.765639,8.328627,-5.534797
0.093869,-39.880656,-4.849812,-6.570125,-0.789872,8.310541,-5.561916
0.094391,-39.951389,-4.999440,-6.581777,-0.814241,8.292258,-5.589138
0.095005,-40.034077,-5.175452,-6.595400,-0.842908,8.270628,-5.621095
0.095597,-40.113215,-5.345037,-6.608437,-0.870527,8.249662,-5.651820
0.095950,-40.160153,-5.446152,-6.616170,-0.886995,8.237103,-5.670109
0.096375,-40.216400,-5.567850,-6.625437,-0.906816,8.221929,-5.692089
0.096723,-40.262244,-5.667473,-6.632989,-0.923041,8.209460,-5.710058
0.097062,-40.306679,-5.764408,-6.640310,-0.938829,8.197287,-5.727521
0.097400,-40.350838,-5.861112,-6.647584,-0.954579,8.185102,-5.744920
0.097740,-40.395062,-5.958336,-6.654870,-0.970413,8.172811,-5.762392
0.098076,-40.438578,-6.054373,-6.662039,-0.986054,8.160630,-5.779630
0.098431,-40.484369,-6.155835,-6.669583,-1.002579,8.147718,-5.797818
0.098770,-40.527912,-6.252702,-6.676756,-1.018355,8.135349,-5.815161
0.099107,-40.570996,-6.348928,-6.683854,-1.034027,8.123021,-5.832369
0.099602,-40.633967,-6.490253,-6.694229,-1.057044,8.104844,-5.857602
0.099948,-40.677747,-6.588993,-6.701441,-1.073126,8.092093,-5.875205
0.100290,-40.720855,-6.686614,-6.708543,-1.089025,8.079444,-5.892587
0.100633,-40.763894,-6.784476,-6.715633,-1.104964,8.066723,-5.909990
0.100970,-40.805971,-6.880540,-6.722565,-1.120609,8.054195,-5.927052
0.101314,-40.848723,-6.978543,-6.729608,-1.136570,8.041373,-5.944436
0.101653,-40.890696,-7.075155,-6.736523,-1.152305,8.028692,-5.961552
0.101989,-40.932102,-7.170852,-6.743345,-1.167891,8.016091,-5.978485
0.102325,-40.973325,-7.266517,-6.750136,-1.183472,8.003454,-5.995392
0.102664,-41.014715,-7.362964,-6.756955,-1.199180,7.990674,-6.012415
0.103001,-41.055716,-7.458903,-6.763709,-1.214805,7.977920,-6.029328
0.103498,-41.115838,-7.600307,-6.773614,-1.237835,7.959049,-6.054216
0.103846,-41.157699,-7.699280,-6.780511,-1.253954,7.945789,-6.071609
0.104194,-41.199335,-7.798149,-6.787370,-1.270057,7.932500,-6.088961
0.104539,-41.240434,-7.896167,-6.794141,-1.286021,7.919282,-6.106142
0.104877,-41.280521,-7.992185,-6.800745,-1.301659,7.906294,-6.122950
0.105214,-41.320282,-8.087829,-6.807295,-1.317236,7.893316,-6.139672
0.105551,-41.359885,-8.183504,-6.813820,-1.332818,7.880293,-6.156378
0.105904,-41.401138,-8.283605,-6.820616,-1.349121,7.866624,-6.173834
0.106241,-41.440361,-8.379204,-6.827078,-1.364691,7.853529,-6.190483
0.106580,-41.479619,-8.475307,-6.833545,-1.380343,7.840324,-6.207199
0.106919,-41.518689,-8.571371,-6.839982,-1.395989,7.827084,-6.223886
0.107287,-41.560897,-8.675632,-6.846935,-1.412969,7.812668,-6.241973
0.107624,-41.599329,-8.771007,-6.853267,-1.428503,7.799438,-6.258496
0.107964,-41.637953,-8.867287,-6.859630,-1.444184,7.786041,-6.275155
0.108302,-41.676118,-8.962852,-6.865917,-1.459748,7.772703,-6.291668
0.108638,-41.713881,-9.057838,-6.872139,-1.475218,7.759406,-6.308060
0.109052,-41.760153,-9.174812,-6.879762,-1.494269,7.742975,-6.328217
0.109392,-41.797951,-9.270852,-6.885989,-1.509911,7.729439,-6.344743
0.109731,-41.835452,-9.366580,-6.892167,-1.525502,7.715906,-6.361194
0.110067,-41.872450,-9.461458,-6.898262,-1.540954,7.702453,-6.377478
0.110490,-41.918734,-9.580770,-6.905887,-1.560386,7.685477,-6.397924
0.110827,-41.955413,-9.675821,-6.911930,-1.575867,7.671908,-6.414190
0.111182,-41.993834,-9.775867,-6.918259,-1.592161,7.657582,-6.431286
0.111633,-42.042352,-9.902920,-6.926252,-1.612853,7.639323,-6.452964
0.111979,-42.079333,-10.000305,-6.932345,-1.628714,7.625279,-6.469554
0.112324,-42.116014,-10.097375,-6.938388,-1.644524,7.611237,-6.486068
0.112666,-42.152170,-10.193525,-6.944344,-1.660183,7.597286,-6.502403
0.113003,-42.187631,-10.288289,-6.950186,-1.675617,7.583496,-6.518481
0.113350,-42.223923,-10.385752,-6.956165,-1.691491,7.569270,-6.534995
0.113688,-42.259074,-10.480622,-6.961956,-1.706942,7.555381,-6.551047
0.114024,-42.293863,-10.574977,-6.967687,-1.722309,7.541527,-6.566991
0.114359,-42.328340,-10.668950,-6.973367,-1.737614,7.527688,-6.582850
0.114695,-42.362728,-10.763143,-6.979033,-1.752955,7.513777,-6.598724
0.115108,-42.404764,-10.878930,-6.985958,-1.771813,7.496621,-6.618208
0.115547,-42.449106,-11.001853,-6.993263,-1.791833,7.478340,-6.638857
0.115886,-42.483136,-11.096742,-6.998869,-1.807287,7.464181,-6.654773
0.116225,-42.516972,-11.191581,-7.004444,-1.822733,7.449988,-6.670658
0.116565,-42.550710,-11.286635,-7.010002,-1.838214,7.435722,-6.686557
0.116903,-42.584067,-11.381105,-7.015497,-1.853600,7.421501,-6.702337
0.117243,-42.617418,-11.476056,-7.020991,-1.869065,7.407167,-6.718175
0.117581,-42.650388,-11.570423,-7.026423,-1.884434,7.392879,-6.733895
0.117916,-42.682867,-11.663873,-7.031774,-1.899654,7.378690,-6.749440
0.118253,-42.715363,-11.757870,-7.037127,-1.914962,7.364377,-6.765054
0.118592,-42.747849,-11.852345,-7.042479,-1.930349,7.349949,-6.780726
0.118928,-42.779847,-11.945903,-7.047751,-1.945587,7.335620,-6.796225
0.119406,-42.825029,-12.078878,-7.055194,-1.967244,7.315185,-6.818216
0.119761,-42.858350,-12.177610,-7.060684,-1.983324,7.299958,-6.834516
0.120106,-42.890527,-12.273498,-7.065985,-1.998941,7.285126,-6.850324
0.120449,-42.922304,-12.368734,-7.071220,-2.014452,7.270353,-6.866001
0.120801,-42.954736,-12.466492,-7.076563,-2.030373,7.255143,-6.882071
0.121138,-42.985587,-12.560023,-7.081645,-2.045606,7.240549,-6.897423
0.121474,-43.016137,-12.653168,-7.086678,-2.060777,7.225975,-6.912691
0.121811,-43.046603,-12.746587,-7.091697,-2.075991,7.211316,-6.927981
0.122150,-43.077047,-12.840476,-7.096713,-2.091283,7.196542,-6.943327
0.122489,-43.107295,-12.934307,-7.101696,-2.106565,7.181735,-6.958641
0.122827,-43.137242,-13.027750,-7.106630,-2.121783,7.166947,-6.973870
0.123179,-43.168250,-13.125087,-7.111738,-2.137636,7.151499,-6.989711
0.123516,-43.197738,-13.218212,-7.116596,-2.152803,7.136678,-7.004843
0.123854,-43.227094,-13.311475,-7.121432,-2.167993,7.121792,-7.019977
0.124190,-43.256091,-13.404152,-7.126209,-2.183087,7.106959,-7.034993
0.124526,-43.284895,-13.496769,-7.130955,-2.198171,7.092095,-7.049978
0.124884,-43.315388,-13.595433,-7.135978,-2.214240,7.076214,-7.065918
0.125279,-43.348773,-13.704199,-7.141478,-2.231954,7.058653,-7.083461
0.125619,-43.377291,-13.797735,-7.146176,-2.247188,7.043505,-7.098523
0.125957,-43.405432,-13.890618,-7.150813,-2.262316,7.028421,-7.113459
0.126297,-43.433574,-13.984093,-7.155449,-2.277540,7.013199,-7.128467
0.126637,-43.461498,-14.077438,-7.160049,-2.292742,6.997955,-7.143432
0.127058,-43.495806,-14.192951,-7.165701,-2.311556,6.979033,-7.161920
0.127586,-43.538386,-14.337627,-7.172716,-2.335118,6.955241,-7.185028
0.127932,-43.566032,-14.432359,-7.177271,-2.350547,6.939607,-7.200129
0.128296,-43.594904,-14.531979,-7.182027,-2.366772,6.923118,-7.215984
0.128644,-43.622278,-14.627091,-7.186537,-2.382262,6.907330,-7.231099
0.128987,-43.649053,-14.720766,-7.190948,-2.397519,6.891737,-7.245961
0.129327,-43.675405,-14.813592,-7.195289,-2.412637,6.876243,-7.260667
0.129666,-43.701484,-14.906090,-7.199586,-2.427702,6.860761,-7.275298
0.130003,-43.727221,-14.998001,-7.203825,-2.442671,6.845335,-7.289814
0.130338,-43.752599,-15.089260,-7.208006,-2.457534,6.829977,-7.304206
0.130674,-43.777872,-15.180777,-7.212170,-2.472439,6.814533,-7.318616
0.131009,-43.802862,-15.271902,-7.216287,-2.487280,6.799114,-7.332942
0.131448,-43.835330,-15.391267,-7.221636,-2.506721,6.778854,-7.351676
0.131786,-43.860080,-15.483011,-7.225713,-2.521663,6.763234,-7.366049
0.132125,-43.884718,-15.575009,-7.229772,-2.536646,6.747527,-7.380439
0.132461,-43.908952,-15.666161,-7.233765,-2.551492,6.731923,-7.394675
0.132799,-43.933109,-15.757695,-7.237744,-2.566400,6.716211,-7.408948
